timestamp, index, utilization.gpu [%], memory.used [MiB], memory.total [MiB]
2026/09/14 17:03:01.544, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:01.545, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:01.546, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:06.548, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:06.550, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:06.552, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:06.554, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:11.556, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:11.558, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:11.559, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:11.560, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:16.561, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:16.564, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:16.566, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:16.568, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:21.570, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:21.572, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:21.573, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:21.575, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:26.577, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:26.579, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:26.581, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:26.582, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:31.584, 0, 4 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:31.586, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:31.588, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:31.590, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:36.590, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:36.592, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:36.594, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:36.595, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:41.597, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:41.599, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:41.601, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:41.602, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:46.604, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:46.606, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:46.608, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:46.610, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:51.612, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:51.614, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:51.616, 2, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:51.617, 3, 100 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:56.618, 0, 0 %, 4548 MiB, 32607 MiB
2026/09/14 17:03:56.619, 1, 100 %, 4568 MiB, 32607 MiB
2026/09/14 17:03:56.621, 2, 100 %, 4568 MiB, 32607 MiB
